a	b
P61964	Q9NYS7
P61978-3	Q9NYS7
P68431	Q9NYS7
Q06203	Q9NYS7
Q07866	Q9NYS7
Q13418	Q9NYS7
Q13541	Q9NYS7
Q13884	Q9NYS7
Q14204	Q9NYS7
Q14814	Q9NYS7
Q15417-2	Q9NYS7
Q15554	Q9NYS7
Q15596	Q9NYS7
Q16531	Q9NYS7
Q16566	Q9NYS7
Q5VZV1	Q9NYS7
Q5XPI4	Q9NYS7
Q6EMK4	Q9NYS7
Q6P1W5	Q9NYS7
Q6ZRS2	Q9NYS7
Q86U42	Q9NYS7
Q86V88	Q9NYS7
Q86Y13	Q9NYS7
Q8IUC6	Q9NYS7
Q8IVD9	Q9NYS7
Q8IYQ7	Q9NYS7
Q8N5A5	Q9NYS7
Q8TAP9	Q9NYS7
Q8TB24	Q9NYS7
Q8TEQ6	Q9NYS7
Q8WYN0-3	Q9NYS7
Q92748	Q9NYS7
Q92831	Q9NYS7
Q92878	Q9NYS7
Q92922	Q9NYS7
Q93034	Q9NYS7
Q969H0	Q9NYS7
Q96A73-2	Q9NYS7
Q96EF0	Q9NYS7
Q96FW1	Q9NYS7
Q96RS6-3	Q9NYS7
Q99832-3	Q9NYS7
Q9BPU6	Q9NYS7
Q9BUP3	Q9NYS7
Q9BV99	Q9NYS7
Q9BWF3	Q9NYS7
Q9BY42	Q9NYS7
Q9BYF1	Q9NYS7
Q9BYG5	Q9NYS7
Q9H0B3-4	Q9NYS7
Q9H910	Q9NYS7
Q9NVD7	Q9NYS7
Q9NVZ3	Q9NYS7
Q9NWA0	Q9NYS7
Q9NYS7	Q9UBS4
Q9NYS7	Q9UHA7
Q9NYS7	Q9UK97-3
Q9NYS7	Q9UPQ9
Q9NYS7	Q9Y3Y4
Q9NYS7	Q9Y4F5
Q9NYS7	Q9Y6Q9
Q9NYS7	Q9Y6Y8
O15379	Q9NYS7
O60427	Q9NYS7
O60656	Q9NYS7
O75182	Q9NYS7
O95477	Q9NYS7
P02652	Q9NYS7
P07148	Q9NYS7
P08047	Q9NYS7
P13196	Q9NYS7
P21439	Q9NYS7
P22680	Q9NYS7
P23511	Q9NYS7
P27469	Q9NYS7
P29279	Q9NYS7
P33121	Q9NYS7
P36956	Q9NYS7
P36956-3	Q9NYS7
P37268	Q9NYS7
P48060	Q9NYS7
P48163	Q9NYS7
P51114	Q9NYS7
P54868	Q9NYS7
P61978	Q9NYS7
P63279	Q9NYS7
Q01094	Q9NYS7
Q01581	Q9NYS7
Q02928	Q9NYS7
Q04206	Q9NYS7
Q04206-4	Q9NYS7
Q09472	Q9NYS7
Q13045	Q9NYS7
Q13952	Q9NYS7
Q14192	Q9NYS7
Q15067	Q9NYS7
Q15717	Q9NYS7
Q6NYC1	Q9NYS7
Q6PCB7	Q9NYS7
Q86YN6	Q9NYS7
Q8IVF5	Q9NYS7
Q96PU8	Q9NYS7
Q96RU7	Q9NYS7
Q96ST3	Q9NYS7
Q9BY76	Q9NYS7
Q9BZK7	Q9NYS7
Q9NYS7	Q9NZI5
Q9NYS7	Q9NZL6
Q9NYS7	Q9UDY8
Q9NYS7	Q9Y3P9
Q9NYS7	Q9Y618
Q9NYS7	Q9Y6Q9-5
Q86X55-1	Q9NYS7
P43268	Q9NYS7
Q15417	Q9NYS7
Q86X55	Q9NYS7
Q9P2K8	Q9UFF9
Q9P2K8	Q9UQ16
O60346	Q9P2K8
O60885	Q9P2K8
O94874	Q9P2K8
O95219	Q9P2K8
O95661	Q9P2K8
P01106	Q9P2K8
P01112-2	Q9P2K8
P04198	Q9P2K8
P05161	Q9P2K8
P0DPB6	Q9P2K8
P14625	Q9P2K8
P14678	Q9P2K8
P19320	Q9P2K8
P23258	Q9P2K8
P25789	Q9P2K8
P26045-3	Q9P2K8
P28482	Q9P2K8
P35916	Q9P2K8
P49588	Q9P2K8
P52198	Q9P2K8
P68104	Q9P2K8
P68366-2	Q9P2K8
P78368	Q9P2K8
P85037	Q9P2K8
Q01804	Q9P2K8
Q02809	Q9P2K8
Q05639	Q9P2K8
Q08AI8	Q9P2K8
Q13151	Q9P2K8
Q13451	Q9P2K8
Q15058	Q9P2K8
Q38SD2	Q9P2K8
Q6IAA8	Q9P2K8
Q86SG6	Q9P2K8
Q86TB9	Q9P2K8
Q86XF0	Q9P2K8
Q8TD08	Q9P2K8
Q96BN8	Q9P2K8
Q96CV9-2	Q9P2K8
Q96HY6	Q9P2K8
Q96QS6	Q9P2K8
Q9BQL6	Q9P2K8
Q9BYZ6-2	Q9P2K8
Q9H6T3	Q9P2K8
Q9H8V3-3	Q9P2K8
Q9HB71-3	Q9P2K8
Q9NR20	Q9P2K8
Q9NR77	Q9P2K8
Q9NWS0	Q9P2K8
Q9P2K8	Q9UGI9
Q9P2K8	Q9UNE7
Q9P2K8	Q9UNN5
Q9P2K8	Q9Y312
Q9P2K8	Q9Y512
Q9P2K8	Q9Y520-4
O14511	Q9P2K8
O14944	Q9P2K8
O15049	Q9P2K8
P35249	Q9P2K8
P49286	Q9P2K8
P62987	Q9P2K8
Q15303-3	Q9P2K8
Q5T9L3-2	Q9P2K8
Q5VVX9	Q9P2K8
Q66PJ3-3	Q9P2K8
Q86U28	Q9P2K8
Q8N3F0	Q9P2K8
Q8N8B7	Q9P2K8
Q8N8B7-2	Q9P2K8
Q8WWG1	Q9P2K8
Q99075	Q9P2K8
Q9NWX5	Q9P2K8
Q9NX04	Q9P2K8
A0MZ66-5	Q9P2K8
O94964	Q9P2K8
P09681	Q9P2K8
P10075	Q9P2K8
P10275	Q9P2K8
P13674	Q9P2K8
P21860	Q9P2K8
P23378	Q9P2K8
P48357	Q9P2K8
P50222	Q9P2K8
P51116	Q9P2K8
P51955-4	Q9P2K8
P61086	Q9P2K8
Q14CB8	Q9P2K8
Q15293	Q9P2K8
Q5VVX9-2	Q9P2K8
Q6PCD5	Q9P2K8
Q6ZMY9	Q9P2K8
Q7LBC6	Q9P2K8
Q7RTS1	Q9P2K8
Q86T24	Q9P2K8
Q86YM7	Q9P2K8
Q8IVC4	Q9P2K8
Q8TEP8	Q9P2K8
Q8WVX9	Q9P2K8
Q99614	Q9P2K8
Q99816	Q9P2K8
Q9BRK4	Q9P2K8
Q9BZR9	Q9P2K8
Q9H4P4-2	Q9P2K8
Q9H832	Q9P2K8
Q9NPF7	Q9P2K8
Q9NQC3-6	Q9P2K8
Q9NZM3	Q9P2K8
Q9P2K8	Q9UJ55
Q9P2K8	Q9ULK5
Q9P2K8	Q9Y2X9
Q9P2K8	Q9Y5K6
A1KZ92	Q9P2K8
O00267	Q9P2K8
O14497	Q9P2K8
O15294-4	Q9P2K8
O43143	Q9P2K8
O43242	Q9P2K8
O43247	Q9P2K8
O94761	Q9P2K8
O95166	Q9P2K8
P01100	Q9P2K8
P09012	Q9P2K8
P09234	Q9P2K8
P10070	Q9P2K8
P11021	Q9P2K8
P13010	Q9P2K8
P17661	Q9P2K8
P17676	Q9P2K8
P29034	Q9P2K8
P35221-3	Q9P2K8
P35499	Q9P2K8
P38398	Q9P2K8
P48552	Q9P2K8
P48643	Q9P2K8
P49247	Q9P2K8
P49327	Q9P2K8
P49761-1	Q9P2K8
P52292	Q9P2K8
P52758	Q9P2K8
P52907	Q9P2K8
P55854	Q9P2K8
P56192	Q9P2K8
P57081	Q9P2K8
P60709	Q9P2K8
P60983	Q9P2K8
P61964	Q9P2K8
P61978-3	Q9P2K8
P68431	Q9P2K8
Q06203	Q9P2K8
Q07866	Q9P2K8
Q13418	Q9P2K8
Q13541	Q9P2K8
Q13884	Q9P2K8
Q14204	Q9P2K8
Q14814	Q9P2K8
Q15417-2	Q9P2K8
Q15554	Q9P2K8
Q15596	Q9P2K8
Q16531	Q9P2K8
Q16566	Q9P2K8
Q5VZV1	Q9P2K8
Q5XPI4	Q9P2K8
Q6EMK4	Q9P2K8
Q6P1W5	Q9P2K8
Q6ZRS2	Q9P2K8
Q86U42	Q9P2K8
Q86V88	Q9P2K8
Q86Y13	Q9P2K8
Q8IUC6	Q9P2K8
Q8IVD9	Q9P2K8
Q8IYQ7	Q9P2K8
Q8N5A5	Q9P2K8
Q8TAP9	Q9P2K8
Q8TB24	Q9P2K8
Q8TEQ6	Q9P2K8
Q8WYN0-3	Q9P2K8
Q92748	Q9P2K8
Q92831	Q9P2K8
Q92878	Q9P2K8
Q92922	Q9P2K8
Q93034	Q9P2K8
Q969H0	Q9P2K8
Q96A73-2	Q9P2K8
Q96EF0	Q9P2K8
Q96FW1	Q9P2K8
Q96RS6-3	Q9P2K8
Q99832-3	Q9P2K8
Q9BPU6	Q9P2K8
Q9BUP3	Q9P2K8
Q9BV99	Q9P2K8
Q9BWF3	Q9P2K8
Q9BY42	Q9P2K8
Q9BYF1	Q9P2K8
Q9BYG5	Q9P2K8
Q9H0B3-4	Q9P2K8
Q9H910	Q9P2K8
Q9NVD7	Q9P2K8
Q9NVZ3	Q9P2K8
Q9NWA0	Q9P2K8
Q9P2K8	Q9UBS4
Q9P2K8	Q9UHA7
Q9P2K8	Q9UK97-3
Q9P2K8	Q9UPQ9
Q9P2K8	Q9Y3Y4
Q9P2K8	Q9Y4F5
Q9P2K8	Q9Y6Q9
Q9P2K8	Q9Y6Y8
O15379	Q9P2K8
O60427	Q9P2K8
O60656	Q9P2K8
O75182	Q9P2K8
O95477	Q9P2K8
P02652	Q9P2K8
P07148	Q9P2K8
P08047	Q9P2K8
P13196	Q9P2K8
P21439	Q9P2K8
P22680	Q9P2K8
P23511	Q9P2K8
P27469	Q9P2K8
P29279	Q9P2K8
P33121	Q9P2K8
P36956	Q9P2K8
P36956-3	Q9P2K8
P37268	Q9P2K8
P48060	Q9P2K8
P48163	Q9P2K8
P51114	Q9P2K8
P54868	Q9P2K8
P61978	Q9P2K8
P63279	Q9P2K8
Q01094	Q9P2K8
Q01581	Q9P2K8
Q02928	Q9P2K8
Q04206	Q9P2K8
Q04206-4	Q9P2K8
Q09472	Q9P2K8
Q13045	Q9P2K8
Q13952	Q9P2K8
Q14192	Q9P2K8
Q15067	Q9P2K8
Q15717	Q9P2K8
Q6NYC1	Q9P2K8
Q6PCB7	Q9P2K8
Q86YN6	Q9P2K8
Q8IVF5	Q9P2K8
Q96PU8	Q9P2K8
Q96RU7	Q9P2K8
Q96ST3	Q9P2K8
Q9BY76	Q9P2K8
Q9BZK7	Q9P2K8
Q9NZI5	Q9P2K8
Q9NZL6	Q9P2K8
Q9P2K8	Q9UDY8
Q9P2K8	Q9Y3P9
Q9P2K8	Q9Y618
Q9P2K8	Q9Y6Q9-5
Q86X55-1	Q9P2K8
P43268	Q9P2K8
Q15417	Q9P2K8
Q86X55	Q9P2K8
Q9UFF9	Q9UQ16
O60346	Q9UFF9
O60885	Q9UFF9
O94874	Q9UFF9
O95219	Q9UFF9
O95661	Q9UFF9
P01106	Q9UFF9
P01112-2	Q9UFF9
P04198	Q9UFF9
P05161	Q9UFF9
P0DPB6	Q9UFF9
P14625	Q9UFF9
P14678	Q9UFF9
P19320	Q9UFF9
P23258	Q9UFF9
P25789	Q9UFF9
P26045-3	Q9UFF9
P28482	Q9UFF9
P35916	Q9UFF9
P49588	Q9UFF9
P52198	Q9UFF9
P68104	Q9UFF9
P68366-2	Q9UFF9
P78368	Q9UFF9
P85037	Q9UFF9
Q01804	Q9UFF9
Q02809	Q9UFF9
Q05639	Q9UFF9
Q08AI8	Q9UFF9
Q13151	Q9UFF9
Q13451	Q9UFF9
Q15058	Q9UFF9
Q38SD2	Q9UFF9
Q6IAA8	Q9UFF9
Q86SG6	Q9UFF9
Q86TB9	Q9UFF9
Q86XF0	Q9UFF9
Q8TD08	Q9UFF9
Q96BN8	Q9UFF9
Q96CV9-2	Q9UFF9
Q96HY6	Q9UFF9
Q96QS6	Q9UFF9
Q9BQL6	Q9UFF9
Q9BYZ6-2	Q9UFF9
Q9H6T3	Q9UFF9
Q9H8V3-3	Q9UFF9
Q9HB71-3	Q9UFF9
Q9NR20	Q9UFF9
Q9NR77	Q9UFF9
Q9NWS0	Q9UFF9
Q9UFF9	Q9UGI9
Q9UFF9	Q9UNE7
Q9UFF9	Q9UNN5
Q9UFF9	Q9Y312
Q9UFF9	Q9Y512
Q9UFF9	Q9Y520-4
O14511	Q9UFF9
O14944	Q9UFF9
O15049	Q9UFF9
P35249	Q9UFF9
P49286	Q9UFF9
P62987	Q9UFF9
Q15303-3	Q9UFF9
Q5T9L3-2	Q9UFF9
Q5VVX9	Q9UFF9
Q66PJ3-3	Q9UFF9
Q86U28	Q9UFF9
Q8N3F0	Q9UFF9
Q8N8B7	Q9UFF9
Q8N8B7-2	Q9UFF9
Q8WWG1	Q9UFF9
Q99075	Q9UFF9
Q9NWX5	Q9UFF9
Q9NX04	Q9UFF9
A0MZ66-5	Q9UFF9
O94964	Q9UFF9
P09681	Q9UFF9
P10075	Q9UFF9
P10275	Q9UFF9
P13674	Q9UFF9
P21860	Q9UFF9
P23378	Q9UFF9
P48357	Q9UFF9
P50222	Q9UFF9
P51116	Q9UFF9
P51955-4	Q9UFF9
P61086	Q9UFF9
Q14CB8	Q9UFF9
Q15293	Q9UFF9
Q5VVX9-2	Q9UFF9
Q6PCD5	Q9UFF9
Q6ZMY9	Q9UFF9
Q7LBC6	Q9UFF9
Q7RTS1	Q9UFF9
Q86T24	Q9UFF9
Q86YM7	Q9UFF9
Q8IVC4	Q9UFF9
Q8TEP8	Q9UFF9
Q8WVX9	Q9UFF9
Q99614	Q9UFF9
Q99816	Q9UFF9
Q9BRK4	Q9UFF9
Q9BZR9	Q9UFF9
Q9H4P4-2	Q9UFF9
Q9H832	Q9UFF9
Q9NPF7	Q9UFF9
Q9NQC3-6	Q9UFF9
Q9NZM3	Q9UFF9
Q9UFF9	Q9UJ55
Q9UFF9	Q9ULK5
Q9UFF9	Q9Y2X9
Q9UFF9	Q9Y5K6
A1KZ92	Q9UFF9
O00267	Q9UFF9
O14497	Q9UFF9
O15294-4	Q9UFF9
O43143	Q9UFF9
O43242	Q9UFF9
O43247	Q9UFF9
O94761	Q9UFF9
O95166	Q9UFF9
P01100	Q9UFF9
P09012	Q9UFF9
P09234	Q9UFF9
P10070	Q9UFF9
P11021	Q9UFF9
P13010	Q9UFF9
P17661	Q9UFF9
P17676	Q9UFF9
P29034	Q9UFF9
P35221-3	Q9UFF9
P35499	Q9UFF9
P38398	Q9UFF9
P48552	Q9UFF9
P48643	Q9UFF9
P49247	Q9UFF9
P49327	Q9UFF9
P49761-1	Q9UFF9
P52292	Q9UFF9
P52758	Q9UFF9
P52907	Q9UFF9
P55854	Q9UFF9
P56192	Q9UFF9
P57081	Q9UFF9
P60709	Q9UFF9
P60983	Q9UFF9
P61964	Q9UFF9
P61978-3	Q9UFF9
P68431	Q9UFF9
Q06203	Q9UFF9
Q07866	Q9UFF9
Q13418	Q9UFF9
Q13541	Q9UFF9
Q13884	Q9UFF9
Q14204	Q9UFF9
Q14814	Q9UFF9
Q15417-2	Q9UFF9
Q15554	Q9UFF9
Q15596	Q9UFF9
Q16531	Q9UFF9
Q16566	Q9UFF9
Q5VZV1	Q9UFF9
Q5XPI4	Q9UFF9
Q6EMK4	Q9UFF9
Q6P1W5	Q9UFF9
Q6ZRS2	Q9UFF9
Q86U42	Q9UFF9
Q86V88	Q9UFF9
Q86Y13	Q9UFF9
Q8IUC6	Q9UFF9
Q8IVD9	Q9UFF9
Q8IYQ7	Q9UFF9
Q8N5A5	Q9UFF9
Q8TAP9	Q9UFF9
Q8TB24	Q9UFF9
Q8TEQ6	Q9UFF9
Q8WYN0-3	Q9UFF9
Q92748	Q9UFF9
Q92831	Q9UFF9
Q92878	Q9UFF9
Q92922	Q9UFF9
Q93034	Q9UFF9
Q969H0	Q9UFF9
Q96A73-2	Q9UFF9
Q96EF0	Q9UFF9
Q96FW1	Q9UFF9
Q96RS6-3	Q9UFF9
Q99832-3	Q9UFF9
Q9BPU6	Q9UFF9
Q9BUP3	Q9UFF9
Q9BV99	Q9UFF9
Q9BWF3	Q9UFF9
Q9BY42	Q9UFF9
Q9BYF1	Q9UFF9
Q9BYG5	Q9UFF9
Q9H0B3-4	Q9UFF9
Q9H910	Q9UFF9
Q9NVD7	Q9UFF9
Q9NVZ3	Q9UFF9
Q9NWA0	Q9UFF9
Q9UBS4	Q9UFF9
Q9UFF9	Q9UHA7
Q9UFF9	Q9UK97-3
Q9UFF9	Q9UPQ9
Q9UFF9	Q9Y3Y4
Q9UFF9	Q9Y4F5
Q9UFF9	Q9Y6Q9
Q9UFF9	Q9Y6Y8
O15379	Q9UFF9
O60427	Q9UFF9
O60656	Q9UFF9
O75182	Q9UFF9
O95477	Q9UFF9
P02652	Q9UFF9
P07148	Q9UFF9
P08047	Q9UFF9
P13196	Q9UFF9
P21439	Q9UFF9
P22680	Q9UFF9
P23511	Q9UFF9
P27469	Q9UFF9
P29279	Q9UFF9
P33121	Q9UFF9
P36956	Q9UFF9
P36956-3	Q9UFF9
P37268	Q9UFF9
P48060	Q9UFF9
P48163	Q9UFF9
P51114	Q9UFF9
P54868	Q9UFF9
P61978	Q9UFF9
P63279	Q9UFF9
Q01094	Q9UFF9
Q01581	Q9UFF9
Q02928	Q9UFF9
Q04206	Q9UFF9
Q04206-4	Q9UFF9
Q09472	Q9UFF9
Q13045	Q9UFF9
Q13952	Q9UFF9
Q14192	Q9UFF9
Q15067	Q9UFF9
Q15717	Q9UFF9
Q6NYC1	Q9UFF9
Q6PCB7	Q9UFF9
Q86YN6	Q9UFF9
Q8IVF5	Q9UFF9
Q96PU8	Q9UFF9
Q96RU7	Q9UFF9
Q96ST3	Q9UFF9
Q9BY76	Q9UFF9
Q9BZK7	Q9UFF9
Q9NZI5	Q9UFF9
Q9NZL6	Q9UFF9
Q9UDY8	Q9UFF9
Q9UFF9	Q9Y3P9
Q9UFF9	Q9Y618
Q9UFF9	Q9Y6Q9-5
Q86X55-1	Q9UFF9
P43268	Q9UFF9
Q15417	Q9UFF9
Q86X55	Q9UFF9
O60346	Q9UQ16
O60885	Q9UQ16
O94874	Q9UQ16
O95219	Q9UQ16
O95661	Q9UQ16
P01106	Q9UQ16
P01112-2	Q9UQ16
P04198	Q9UQ16
P05161	Q9UQ16
P0DPB6	Q9UQ16
P14625	Q9UQ16
P14678	Q9UQ16
P19320	Q9UQ16
P23258	Q9UQ16
P25789	Q9UQ16
P26045-3	Q9UQ16
P28482	Q9UQ16
P35916	Q9UQ16
P49588	Q9UQ16
P52198	Q9UQ16
P68104	Q9UQ16
P68366-2	Q9UQ16
P78368	Q9UQ16
P85037	Q9UQ16
Q01804	Q9UQ16
Q02809	Q9UQ16
Q05639	Q9UQ16
Q08AI8	Q9UQ16
Q13151	Q9UQ16
Q13451	Q9UQ16
Q15058	Q9UQ16
Q38SD2	Q9UQ16
Q6IAA8	Q9UQ16
Q86SG6	Q9UQ16
Q86TB9	Q9UQ16
Q86XF0	Q9UQ16
Q8TD08	Q9UQ16
Q96BN8	Q9UQ16
Q96CV9-2	Q9UQ16
Q96HY6	Q9UQ16
Q96QS6	Q9UQ16
Q9BQL6	Q9UQ16
Q9BYZ6-2	Q9UQ16
Q9H6T3	Q9UQ16
Q9H8V3-3	Q9UQ16
Q9HB71-3	Q9UQ16
Q9NR20	Q9UQ16
Q9NR77	Q9UQ16
Q9NWS0	Q9UQ16
Q9UGI9	Q9UQ16
Q9UNE7	Q9UQ16
Q9UNN5	Q9UQ16
Q9UQ16	Q9Y312
Q9UQ16	Q9Y512
Q9UQ16	Q9Y520-4
O14511	Q9UQ16
O14944	Q9UQ16
O15049	Q9UQ16
P35249	Q9UQ16
P49286	Q9UQ16
P62987	Q9UQ16
Q15303-3	Q9UQ16
Q5T9L3-2	Q9UQ16
Q5VVX9	Q9UQ16
Q66PJ3-3	Q9UQ16
Q86U28	Q9UQ16
Q8N3F0	Q9UQ16
Q8N8B7	Q9UQ16
Q8N8B7-2	Q9UQ16
Q8WWG1	Q9UQ16
Q99075	Q9UQ16
Q9NWX5	Q9UQ16
Q9NX04	Q9UQ16
A0MZ66-5	Q9UQ16
O94964	Q9UQ16
P09681	Q9UQ16
P10075	Q9UQ16
P10275	Q9UQ16
P13674	Q9UQ16
P21860	Q9UQ16
P23378	Q9UQ16
P48357	Q9UQ16
P50222	Q9UQ16
P51116	Q9UQ16
P51955-4	Q9UQ16
P61086	Q9UQ16
Q14CB8	Q9UQ16
Q15293	Q9UQ16
Q5VVX9-2	Q9UQ16
Q6PCD5	Q9UQ16
Q6ZMY9	Q9UQ16
Q7LBC6	Q9UQ16
Q7RTS1	Q9UQ16
Q86T24	Q9UQ16
Q86YM7	Q9UQ16
Q8IVC4	Q9UQ16
Q8TEP8	Q9UQ16
Q8WVX9	Q9UQ16
Q99614	Q9UQ16
Q99816	Q9UQ16
Q9BRK4	Q9UQ16
Q9BZR9	Q9UQ16
Q9H4P4-2	Q9UQ16
Q9H832	Q9UQ16
Q9NPF7	Q9UQ16
Q9NQC3-6	Q9UQ16
Q9NZM3	Q9UQ16
Q9UJ55	Q9UQ16
Q9ULK5	Q9UQ16
Q9UQ16	Q9Y2X9
Q9UQ16	Q9Y5K6
A1KZ92	Q9UQ16
O00267	Q9UQ16
O14497	Q9UQ16
O15294-4	Q9UQ16
O43143	Q9UQ16
O43242	Q9UQ16
O43247	Q9UQ16
O94761	Q9UQ16
O95166	Q9UQ16
P01100	Q9UQ16
P09012	Q9UQ16
P09234	Q9UQ16
P10070	Q9UQ16
P11021	Q9UQ16
P13010	Q9UQ16
P17661	Q9UQ16
P17676	Q9UQ16
P29034	Q9UQ16
P35221-3	Q9UQ16
P35499	Q9UQ16
P38398	Q9UQ16
P48552	Q9UQ16
P48643	Q9UQ16
P49247	Q9UQ16
P49327	Q9UQ16
P49761-1	Q9UQ16
P52292	Q9UQ16
P52758	Q9UQ16
P52907	Q9UQ16
P55854	Q9UQ16
P56192	Q9UQ16
P57081	Q9UQ16
P60709	Q9UQ16
P60983	Q9UQ16
P61964	Q9UQ16
P61978-3	Q9UQ16
P68431	Q9UQ16
Q06203	Q9UQ16
Q07866	Q9UQ16
Q13418	Q9UQ16
Q13541	Q9UQ16
Q13884	Q9UQ16
Q14204	Q9UQ16
Q14814	Q9UQ16
Q15417-2	Q9UQ16
Q15554	Q9UQ16
Q15596	Q9UQ16
Q16531	Q9UQ16
Q16566	Q9UQ16
Q5VZV1	Q9UQ16
Q5XPI4	Q9UQ16
Q6EMK4	Q9UQ16
Q6P1W5	Q9UQ16
Q6ZRS2	Q9UQ16
Q86U42	Q9UQ16
Q86V88	Q9UQ16
Q86Y13	Q9UQ16
Q8IUC6	Q9UQ16
Q8IVD9	Q9UQ16
Q8IYQ7	Q9UQ16
Q8N5A5	Q9UQ16
Q8TAP9	Q9UQ16
Q8TB24	Q9UQ16
Q8TEQ6	Q9UQ16
Q8WYN0-3	Q9UQ16
Q92748	Q9UQ16
Q92831	Q9UQ16
Q92878	Q9UQ16
Q92922	Q9UQ16
Q93034	Q9UQ16
Q969H0	Q9UQ16
Q96A73-2	Q9UQ16
Q96EF0	Q9UQ16
Q96FW1	Q9UQ16
Q96RS6-3	Q9UQ16
Q99832-3	Q9UQ16
Q9BPU6	Q9UQ16
Q9BUP3	Q9UQ16
Q9BV99	Q9UQ16
Q9BWF3	Q9UQ16
Q9BY42	Q9UQ16
Q9BYF1	Q9UQ16
Q9BYG5	Q9UQ16
Q9H0B3-4	Q9UQ16
Q9H910	Q9UQ16
Q9NVD7	Q9UQ16
Q9NVZ3	Q9UQ16
Q9NWA0	Q9UQ16
Q9UBS4	Q9UQ16
Q9UHA7	Q9UQ16
Q9UK97-3	Q9UQ16
Q9UPQ9	Q9UQ16
Q9UQ16	Q9Y3Y4
Q9UQ16	Q9Y4F5
Q9UQ16	Q9Y6Q9
Q9UQ16	Q9Y6Y8
O15379	Q9UQ16
O60427	Q9UQ16
O60656	Q9UQ16
O75182	Q9UQ16
O95477	Q9UQ16
P02652	Q9UQ16
P07148	Q9UQ16
P08047	Q9UQ16
P13196	Q9UQ16
P21439	Q9UQ16
P22680	Q9UQ16
P23511	Q9UQ16
P27469	Q9UQ16
P29279	Q9UQ16
P33121	Q9UQ16
P36956	Q9UQ16
P36956-3	Q9UQ16
P37268	Q9UQ16
P48060	Q9UQ16
P48163	Q9UQ16
P51114	Q9UQ16
P54868	Q9UQ16
P61978	Q9UQ16
P63279	Q9UQ16
Q01094	Q9UQ16
Q01581	Q9UQ16
Q02928	Q9UQ16
Q04206	Q9UQ16
Q04206-4	Q9UQ16
Q09472	Q9UQ16
Q13045	Q9UQ16
Q13952	Q9UQ16
Q14192	Q9UQ16
Q15067	Q9UQ16
Q15717	Q9UQ16
Q6NYC1	Q9UQ16
Q6PCB7	Q9UQ16
Q86YN6	Q9UQ16
Q8IVF5	Q9UQ16
Q96PU8	Q9UQ16
Q96RU7	Q9UQ16
Q96ST3	Q9UQ16
Q9BY76	Q9UQ16
Q9BZK7	Q9UQ16
Q9NZI5	Q9UQ16
Q9NZL6	Q9UQ16
Q9UDY8	Q9UQ16
Q9UQ16	Q9Y3P9
Q9UQ16	Q9Y618
Q9UQ16	Q9Y6Q9-5
Q86X55-1	Q9UQ16
P43268	Q9UQ16
Q15417	Q9UQ16
Q86X55	Q9UQ16
O60346	O60885
O60346	O94874
O60346	O95219
O60346	O95661
O60346	P01106
O60346	P01112-2
O60346	P04198
O60346	P05161
O60346	P0DPB6
O60346	P14625
O60346	P14678
O60346	P19320
O60346	P23258
O60346	P25789
O60346	P26045-3
O60346	P28482
O60346	P35916
O60346	P49588
O60346	P52198
O60346	P68104
O60346	P68366-2
O60346	P78368
O60346	P85037
O60346	Q01804
O60346	Q02809
O60346	Q05639
O60346	Q08AI8
O60346	Q13151
O60346	Q13451
O60346	Q15058
O60346	Q38SD2
O60346	Q6IAA8
O60346	Q86SG6
O60346	Q86TB9
O60346	Q86XF0
O60346	Q8TD08
O60346	Q96BN8
O60346	Q96CV9-2
O60346	Q96HY6
O60346	Q96QS6
O60346	Q9BQL6
O60346	Q9BYZ6-2
O60346	Q9H6T3
O60346	Q9H8V3-3
O60346	Q9HB71-3
O60346	Q9NR20
O60346	Q9NR77
O60346	Q9NWS0
O60346	Q9UGI9
O60346	Q9UNE7
O60346	Q9UNN5
O60346	Q9Y312
O60346	Q9Y512
O60346	Q9Y520-4
O14511	O60346
O14944	O60346
O15049	O60346
O60346	P35249
O60346	P49286
O60346	P62987
O60346	Q15303-3
O60346	Q5T9L3-2
O60346	Q5VVX9
O60346	Q66PJ3-3
O60346	Q86U28
O60346	Q8N3F0
O60346	Q8N8B7
O60346	Q8N8B7-2
O60346	Q8WWG1
O60346	Q99075
O60346	Q9NWX5
O60346	Q9NX04
A0MZ66-5	O60346
O60346	O94964
O60346	P09681
O60346	P10075
O60346	P10275
O60346	P13674
O60346	P21860
O60346	P23378
O60346	P48357
O60346	P50222
O60346	P51116
O60346	P51955-4
O60346	P61086
O60346	Q14CB8
O60346	Q15293
O60346	Q5VVX9-2
O60346	Q6PCD5
O60346	Q6ZMY9
O60346	Q7LBC6
O60346	Q7RTS1
O60346	Q86T24
O60346	Q86YM7
O60346	Q8IVC4
O60346	Q8TEP8
O60346	Q8WVX9
O60346	Q99614
O60346	Q99816
O60346	Q9BRK4
O60346	Q9BZR9
O60346	Q9H4P4-2
O60346	Q9H832
O60346	Q9NPF7
O60346	Q9NQC3-6
O60346	Q9NZM3
O60346	Q9UJ55
O60346	Q9ULK5
O60346	Q9Y2X9
O60346	Q9Y5K6
A1KZ92	O60346
O00267	O60346
O14497	O60346
O15294-4	O60346
O43143	O60346
O43242	O60346
O43247	O60346
O60346	O94761
O60346	O95166
O60346	P01100
O60346	P09012
O60346	P09234
O60346	P10070
O60346	P11021
O60346	P13010
