a	b
P24864-3	P52198
P24864-3	P52815
P24864-3	P53597
P24864-3	P56556
P24864-3	P56589
P24864-3	P82650
P24864-3	P82932
P24864-3	P82933
P24864-3	Q13084
P24864-3	Q15120
P24864-3	Q16795
P24864-3	Q4J6C6-4
P24864-3	Q5HYK3
P24864-3	Q5JTZ9
P24864-3	Q5SQN1
P24864-3	Q5ST30
P24864-3	Q5SWA1
P24864-3	Q5TC12
P24864-3	Q5THJ4
P24864-3	Q5VT66
P24864-3	Q6L8Q7
P24864-3	Q6P1X6
P24864-3	Q7L0Y3
P24864-3	Q7L8L6
P24864-3	Q7Z434
P24864-3	Q86TX2
P24864-3	Q8IYB8
P24864-3	Q8N183
P24864-3	Q8N5N7
P24864-3	Q8N983-4
P24864-3	Q8NC60
P24864-3	Q8NCN5
P24864-3	Q8TCS8
P24864-3	Q8TEV9
P24864-3	Q92575
P24864-3	Q92665
P24864-3	Q969V3-2
P24864-3	Q969Z3
P24864-3	Q96A35
P24864-3	Q96AG3
P24864-3	Q96D53
P24864-3	Q96DV4
P24864-3	Q96EL2
P24864-3	Q96EY7
P24864-3	Q96EY8
P24864-3	Q96GJ1
P24864-3	Q96HY6
P24864-3	Q96I36
P24864-3	Q99623
P24864-3	Q99729
P24864-3	Q9BQP7
P24864-3	Q9BSH4
P24864-3	Q9BYD1
P24864-3	Q9BYN8
P24864-3	Q9H0W5
P24864-3	Q9H9S3
P24864-3	Q9HD33
P24864-3	Q9NP81
P24864-3	Q9NR77
P24864-3	Q9NUL3
P24864-3	Q9NUU7-2
P24864-3	Q9NWT6
P24864-3	Q9NWU5
P24864-3	Q9NX40
P24864-3	Q9P015
P24864-3	Q9P032
P24864-3	Q9P0M9
P24864-3	Q9P0N8
P24864-3	Q9UI09
P24864-3	Q9Y291
P24864-3	Q9Y2R5
P24864-3	Q9Y2S7
P24864-3	Q9Y2W6
P24864-3	Q9Y2Z4
P24864-3	Q9Y399
P24864-3	Q9Y3D3
P24864-3	Q9Y3D5
P24864-3	Q9Y3D7
P24864-3	Q9Y697
P24864-3	P31946
P24864-3	P61981
P24864-3	Q9Y4B6
P24864-3	P40692
P24864-3	Q15149
P24864-3	Q9UQ84-4
Q09472	Q92878-3
Q09472	Q96SD1-2
Q09472	Q9BXW9
P49959-2	Q09472
O14907	Q09472
O60934	Q09472
O75362	Q09472
O75475	Q09472
O94761	Q09472
P0CG48	Q09472
P10909	Q09472
P11021	Q09472
P12004	Q09472
P16104	Q09472
P18887	Q09472
P25791-3	Q09472
P26232	Q09472
P38398	Q09472
P48059	Q09472
P51116	Q09472
P51530	Q09472
P53350	Q09472
P56545	Q09472
P59665	Q09472
P61968	Q09472
P68104	Q09472
P78317	Q09472
P78527	Q09472
Q00987	Q09472
Q09472	Q13363
Q09472	Q13422
Q09472	Q13526
Q09472	Q13547
Q09472	Q16270
Q09472	Q2M1P5
Q09472	Q5S007
Q09472	Q6UWZ7
Q09472	Q7Z4V5
Q09472	Q7Z5Q5
Q09472	Q86UD0
Q09472	Q8IUQ4
Q09472	Q8IV36
Q09472	Q8NI27
Q09472	Q8TB96
Q09472	Q8TDN6
Q09472	Q8WVD3-2
Q09472	Q92547
Q09472	Q92769
Q09472	Q92917
Q09472	Q96BD5-3
Q09472	Q96EA4
Q09472	Q96HA8
Q09472	Q96M94
Q09472	Q96T58
Q09472	Q9BZD6
Q09472	Q9GZX5
Q09472	Q9H7T9
Q09472	Q9HAT8
Q09472	Q9NVH0
Q09472	Q9NY61
Q09472	Q9UGC6
Q09472	Q9UKL0
Q09472	Q9UM11
Q09472	Q9UQ84
Q09472	Q9Y3Z3
Q09472	Q9Y6K9
Q09472	Q99708-2
P25800	Q09472
Q09472	Q99708-3
P25791	Q09472
P28749-2	Q09472
Q09472	Q13363-2
Q09472	Q9GZN2
B2RXF5	Q09472
O00358	Q09472
O00453-11	Q09472
O14827	Q09472
O43175	Q09472
O43474	Q09472
O43541	Q09472
O43638	Q09472
O43765	Q09472
O60294	Q09472
O60315	Q09472
O60885	Q09472
O75386	Q09472
O75558	Q09472
O94782	Q09472
O95373	Q09472
O95983	Q09472
P00533	Q09472
P01106	Q09472
P09067	Q09472
P0C7T5	Q09472
P10275	Q09472
P12532-2	Q09472
P16083	Q09472
P19784	Q09472
P20749	Q09472
P23515	Q09472
P30041	Q09472
P35712	Q09472
P40305	Q09472
P42771-2	Q09472
P43694	Q09472
P45983-3	Q09472
P48552	Q09472
P50583	Q09472
P51570	Q09472
P51610	Q09472
P51681	Q09472
P53779-2	Q09472
P57682	Q09472
P61962	Q09472
P62273	Q09472
P62424	Q09472
Q00LT1	Q09472
Q01196-10	Q09472
Q02742	Q09472
Q05086-3	Q09472
Q09472	Q12947
Q09472	Q13489
Q09472	Q13490
Q09472	Q13535
Q09472	Q13619-2
Q09472	Q13620-3
Q09472	Q15365
Q09472	Q15583-4
Q09472	Q16531
Q09472	Q16659
Q09472	Q16740
Q09472	Q16778
Q09472	Q16880
Q09472	Q2M2Z5
Q09472	Q32MQ0
Q09472	Q5VTQ0
Q09472	Q5VV42
Q09472	Q63HK5
Q09472	Q6UVY6
Q09472	Q6ZQN5
Q09472	Q6ZRI6
Q09472	Q6ZSJ9
Q09472	Q7Z417
Q09472	Q7Z5M5
Q09472	Q86YV6
Q09472	Q8IVP5
Q09472	Q8IX07
Q09472	Q8IXL7
Q09472	Q8IXZ2
Q09472	Q8N3X6
Q09472	Q8N7C3
Q09472	Q8NAM6
Q09472	Q8NC51
Q09472	Q8NC74
Q09472	Q8NEC5
Q09472	Q8WW38
Q09472	Q8WXI9
Q09472	Q92618
Q09472	Q92831
Q09472	Q969M3
Q09472	Q96EK4
Q09472	Q96FZ2
Q09472	Q96HB5
Q09472	Q96JB3
Q09472	Q96KM6
Q09472	Q96MA1
Q09472	Q99592
Q09472	Q99594
Q09472	Q99853
Q09472	Q9BUE6
Q09472	Q9BVG4
Q09472	Q9BWD1
Q09472	Q9BWF3
Q09472	Q9BXL5
Q09472	Q9BYF1
Q09472	Q9BZG8
Q09472	Q9C009
Q09472	Q9H0I2
Q09472	Q9H596
Q09472	Q9H6P5
Q09472	Q9H8V3-3
Q09472	Q9H8Y1
Q09472	Q9HC36
Q09472	Q9HCG8
Q09472	Q9HCN3
Q09472	Q9HCS4
Q09472	Q9NPL8
Q09472	Q9NQ66-2
Q09472	Q9NVS9
Q09472	Q9NZ09
Q09472	Q9NZR4
Q09472	Q9P013
Q09472	Q9UFD9
Q09472	Q9UJX2
Q09472	Q9UJZ1
Q09472	Q9UKL3
Q09472	Q9UN79
Q09472	Q9UNE7
Q09472	Q9UPN4-2
Q09472	Q9Y216
Q09472	Q9Y2V2
Q09472	Q9Y3P8
Q09472	Q9Y4X4
Q09472	Q9Y5P3
C9JLW8	Q09472
O15409	Q09472
O94818	Q09472
O94818-2	Q09472
O95425-2	Q09472
O95785	Q09472
P29692-3	Q09472
P35712-2	Q09472
P37275-5	Q09472
P42694	Q09472
P51946	Q09472
P63261	Q09472
P63279	Q09472
Q03112-1	Q09472
Q09472	Q13643
Q09472	Q15583
Q09472	Q15583-2
Q09472	Q92786
Q09472	Q96JN0
Q09472	Q96MY1
Q09472	Q9NQ66
Q09472	Q9UIF8
Q09472	Q9Y4F3
P56545-3	Q09472
O00305	Q09472
O60941-5	Q09472
P33240	Q09472
P42858	Q09472
P54284	Q09472
Q02641	Q09472
Q04637-9	Q09472
Q08117-2	Q09472
Q09472	Q13422-7
Q09472	Q16719-2
Q09472	Q76N32-2
Q09472	Q8IUD6
Q09472	Q8IXL7-2
Q09472	Q8N3X6-3
Q09472	Q9H6U6
Q09472	Q9H6Z9
Q09472	Q9UIF8-2
Q09472	Q9Y6W3
P56545-2	Q09472
A7XYQ1	Q09472
O15287	Q09472
O15379	Q09472
O43623	Q09472
O43929-2	Q09472
O94805	Q09472
O94906	Q09472
O95817	Q09472
P04406	Q09472
P08047-2	Q09472
P20226	Q09472
P22392	Q09472
P23258	Q09472
P24385	Q09472
P25054	Q09472
P30084	Q09472
P31939	Q09472
P35221-3	Q09472
P35613-2	Q09472
P41182-2	Q09472
P41743	Q09472
P43699	Q09472
P61587	Q09472
P63162	Q09472
P80365	Q09472
P85037	Q09472
Q00403	Q09472
Q01664	Q09472
Q02930	Q09472
Q09028	Q09472
Q09472	Q13029-3
Q09472	Q14129
Q09472	Q15554
Q09472	Q15561
Q09472	Q16254
Q09472	Q16352
Q09472	Q2M3V2
Q09472	Q5JPI9
Q09472	Q5JSZ5
Q09472	Q6PCT2
Q09472	Q6W2J9
Q09472	Q7Z3E1
Q09472	Q86UW9
Q09472	Q8IZL2
Q09472	Q8TBB1
Q09472	Q8TEB1
Q09472	Q8TES7-5
Q09472	Q92830
Q09472	Q96AV8
Q09472	Q99959
Q09472	Q9BVS5
Q09472	Q9BZK7
Q09472	Q9H2S9
Q09472	Q9HBZ2
Q09472	Q9NW64
Q09472	Q9NZQ7-3
Q09472	Q9UII4
Q09472	Q9Y3X0
Q09472	Q9Y6B6
P35613	Q09472
Q09472	Q13131
Q09472	Q86SE9
Q09472	Q8NA82
Q09472	Q96JN0-2
Q09472	Q96MY1-2
P30281	Q09472
Q09472	Q96ST3
A4D1E9	Q09472
A6NJ78	Q09472
A8MXV4	Q09472
O00217	Q09472
O00746	Q09472
O14979	Q09472
O15091-2	Q09472
O43678	Q09472
O43819	Q09472
O43824	Q09472
O75306	Q09472
O75419-3	Q09472
O75879	Q09472
O75964	Q09472
O95202	Q09472
O95714	Q09472
O95831	Q09472
P05023-3	Q09472
P06576	Q09472
P10515	Q09472
P16615-3	Q09472
P20337	Q09472
P20674	Q09472
P23368	Q09472
P24539	Q09472
P27144	Q09472
P42765	Q09472
P43361	Q09472
P47985	Q09472
P51648-2	Q09472
P52198	Q09472
P52815	Q09472
P53597	Q09472
P56556	Q09472
P56589	Q09472
P82650	Q09472
P82932	Q09472
P82933	Q09472
Q09472	Q13084
Q09472	Q15120
Q09472	Q16795
Q09472	Q4J6C6-4
Q09472	Q5HYK3
Q09472	Q5JTZ9
Q09472	Q5SQN1
Q09472	Q5ST30
Q09472	Q5SWA1
Q09472	Q5TC12
Q09472	Q5THJ4
Q09472	Q5VT66
Q09472	Q6L8Q7
Q09472	Q6P1X6
Q09472	Q7L0Y3
Q09472	Q7L8L6
Q09472	Q7Z434
Q09472	Q86TX2
Q09472	Q8IYB8
Q09472	Q8N183
Q09472	Q8N5N7
Q09472	Q8N983-4
Q09472	Q8NC60
Q09472	Q8NCN5
Q09472	Q8TCS8
Q09472	Q8TEV9
Q09472	Q92575
Q09472	Q92665
Q09472	Q969V3-2
Q09472	Q969Z3
Q09472	Q96A35
Q09472	Q96AG3
Q09472	Q96D53
Q09472	Q96DV4
Q09472	Q96EL2
Q09472	Q96EY7
Q09472	Q96EY8
Q09472	Q96GJ1
Q09472	Q96HY6
Q09472	Q96I36
Q09472	Q99623
Q09472	Q99729
Q09472	Q9BQP7
Q09472	Q9BSH4
Q09472	Q9BYD1
Q09472	Q9BYN8
Q09472	Q9H0W5
Q09472	Q9H9S3
Q09472	Q9HD33
Q09472	Q9NP81
Q09472	Q9NR77
Q09472	Q9NUL3
Q09472	Q9NUU7-2
Q09472	Q9NWT6
Q09472	Q9NWU5
Q09472	Q9NX40
Q09472	Q9P015
Q09472	Q9P032
Q09472	Q9P0M9
Q09472	Q9P0N8
Q09472	Q9UI09
Q09472	Q9Y291
Q09472	Q9Y2R5
Q09472	Q9Y2S7
Q09472	Q9Y2W6
Q09472	Q9Y2Z4
Q09472	Q9Y399
Q09472	Q9Y3D3
Q09472	Q9Y3D5
Q09472	Q9Y3D7
Q09472	Q9Y697
P31946	Q09472
P61981	Q09472
Q09472	Q9Y4B6
P40692	Q09472
Q09472	Q15149
Q09472	Q9UQ84-4
Q92878-3	Q96SD1-2
Q92878-3	Q9BXW9
P49959-2	Q92878-3
O14907	Q92878-3
O60934	Q92878-3
O75362	Q92878-3
O75475	Q92878-3
O94761	Q92878-3
P0CG48	Q92878-3
P10909	Q92878-3
P11021	Q92878-3
P12004	Q92878-3
P16104	Q92878-3
P18887	Q92878-3
P25791-3	Q92878-3
P26232	Q92878-3
P38398	Q92878-3
P48059	Q92878-3
P51116	Q92878-3
P51530	Q92878-3
P53350	Q92878-3
P56545	Q92878-3
P59665	Q92878-3
P61968	Q92878-3
P68104	Q92878-3
P78317	Q92878-3
P78527	Q92878-3
Q00987	Q92878-3
Q13363	Q92878-3
Q13422	Q92878-3
Q13526	Q92878-3
Q13547	Q92878-3
Q16270	Q92878-3
Q2M1P5	Q92878-3
Q5S007	Q92878-3
Q6UWZ7	Q92878-3
Q7Z4V5	Q92878-3
Q7Z5Q5	Q92878-3
Q86UD0	Q92878-3
Q8IUQ4	Q92878-3
Q8IV36	Q92878-3
Q8NI27	Q92878-3
Q8TB96	Q92878-3
Q8TDN6	Q92878-3
Q8WVD3-2	Q92878-3
Q92547	Q92878-3
Q92769	Q92878-3
Q92878-3	Q92917
Q92878-3	Q96BD5-3
Q92878-3	Q96EA4
Q92878-3	Q96HA8
Q92878-3	Q96M94
Q92878-3	Q96T58
Q92878-3	Q9BZD6
Q92878-3	Q9GZX5
Q92878-3	Q9H7T9
Q92878-3	Q9HAT8
Q92878-3	Q9NVH0
Q92878-3	Q9NY61
Q92878-3	Q9UGC6
Q92878-3	Q9UKL0
Q92878-3	Q9UM11
Q92878-3	Q9UQ84
Q92878-3	Q9Y3Z3
Q92878-3	Q9Y6K9
Q92878-3	Q99708-2
P25800	Q92878-3
Q92878-3	Q99708-3
P25791	Q92878-3
P28749-2	Q92878-3
Q13363-2	Q92878-3
Q92878-3	Q9GZN2
B2RXF5	Q92878-3
O00358	Q92878-3
O00453-11	Q92878-3
O14827	Q92878-3
O43175	Q92878-3
O43474	Q92878-3
O43541	Q92878-3
O43638	Q92878-3
O43765	Q92878-3
O60294	Q92878-3
O60315	Q92878-3
O60885	Q92878-3
O75386	Q92878-3
O75558	Q92878-3
O94782	Q92878-3
O95373	Q92878-3
O95983	Q92878-3
P00533	Q92878-3
P01106	Q92878-3
P09067	Q92878-3
P0C7T5	Q92878-3
P10275	Q92878-3
P12532-2	Q92878-3
P16083	Q92878-3
P19784	Q92878-3
P20749	Q92878-3
P23515	Q92878-3
P30041	Q92878-3
P35712	Q92878-3
P40305	Q92878-3
P42771-2	Q92878-3
P43694	Q92878-3
P45983-3	Q92878-3
P48552	Q92878-3
P50583	Q92878-3
P51570	Q92878-3
P51610	Q92878-3
P51681	Q92878-3
P53779-2	Q92878-3
P57682	Q92878-3
P61962	Q92878-3
P62273	Q92878-3
P62424	Q92878-3
Q00LT1	Q92878-3
Q01196-10	Q92878-3
Q02742	Q92878-3
Q05086-3	Q92878-3
Q12947	Q92878-3
Q13489	Q92878-3
Q13490	Q92878-3
Q13535	Q92878-3
Q13619-2	Q92878-3
Q13620-3	Q92878-3
Q15365	Q92878-3
Q15583-4	Q92878-3
Q16531	Q92878-3
Q16659	Q92878-3
Q16740	Q92878-3
Q16778	Q92878-3
Q16880	Q92878-3
Q2M2Z5	Q92878-3
Q32MQ0	Q92878-3
Q5VTQ0	Q92878-3
Q5VV42	Q92878-3
Q63HK5	Q92878-3
Q6UVY6	Q92878-3
Q6ZQN5	Q92878-3
Q6ZRI6	Q92878-3
Q6ZSJ9	Q92878-3
Q7Z417	Q92878-3
Q7Z5M5	Q92878-3
Q86YV6	Q92878-3
Q8IVP5	Q92878-3
Q8IX07	Q92878-3
Q8IXL7	Q92878-3
Q8IXZ2	Q92878-3
Q8N3X6	Q92878-3
Q8N7C3	Q92878-3
Q8NAM6	Q92878-3
Q8NC51	Q92878-3
Q8NC74	Q92878-3
Q8NEC5	Q92878-3
Q8WW38	Q92878-3
Q8WXI9	Q92878-3
Q92618	Q92878-3
Q92831	Q92878-3
Q92878-3	Q969M3
Q92878-3	Q96EK4
Q92878-3	Q96FZ2
Q92878-3	Q96HB5
Q92878-3	Q96JB3
Q92878-3	Q96KM6
Q92878-3	Q96MA1
Q92878-3	Q99592
Q92878-3	Q99594
Q92878-3	Q99853
Q92878-3	Q9BUE6
Q92878-3	Q9BVG4
Q92878-3	Q9BWD1
Q92878-3	Q9BWF3
Q92878-3	Q9BXL5
Q92878-3	Q9BYF1
Q92878-3	Q9BZG8
Q92878-3	Q9C009
Q92878-3	Q9H0I2
Q92878-3	Q9H596
Q92878-3	Q9H6P5
Q92878-3	Q9H8V3-3
Q92878-3	Q9H8Y1
Q92878-3	Q9HC36
Q92878-3	Q9HCG8
Q92878-3	Q9HCN3
Q92878-3	Q9HCS4
Q92878-3	Q9NPL8
Q92878-3	Q9NQ66-2
Q92878-3	Q9NVS9
Q92878-3	Q9NZ09
Q92878-3	Q9NZR4
Q92878-3	Q9P013
Q92878-3	Q9UFD9
Q92878-3	Q9UJX2
Q92878-3	Q9UJZ1
Q92878-3	Q9UKL3
Q92878-3	Q9UN79
Q92878-3	Q9UNE7
Q92878-3	Q9UPN4-2
Q92878-3	Q9Y216
Q92878-3	Q9Y2V2
Q92878-3	Q9Y3P8
Q92878-3	Q9Y4X4
Q92878-3	Q9Y5P3
C9JLW8	Q92878-3
O15409	Q92878-3
O94818	Q92878-3
O94818-2	Q92878-3
O95425-2	Q92878-3
O95785	Q92878-3
P29692-3	Q92878-3
P35712-2	Q92878-3
P37275-5	Q92878-3
P42694	Q92878-3
P51946	Q92878-3
P63261	Q92878-3
P63279	Q92878-3
Q03112-1	Q92878-3
Q13643	Q92878-3
Q15583	Q92878-3
Q15583-2	Q92878-3
Q92786	Q92878-3
Q92878-3	Q96JN0
Q92878-3	Q96MY1
Q92878-3	Q9NQ66
Q92878-3	Q9UIF8
Q92878-3	Q9Y4F3
P56545-3	Q92878-3
O00305	Q92878-3
O60941-5	Q92878-3
P33240	Q92878-3
P42858	Q92878-3
P54284	Q92878-3
Q02641	Q92878-3
Q04637-9	Q92878-3
Q08117-2	Q92878-3
Q13422-7	Q92878-3
Q16719-2	Q92878-3
Q76N32-2	Q92878-3
Q8IUD6	Q92878-3
Q8IXL7-2	Q92878-3
Q8N3X6-3	Q92878-3
Q92878-3	Q9H6U6
Q92878-3	Q9H6Z9
Q92878-3	Q9UIF8-2
Q92878-3	Q9Y6W3
P56545-2	Q92878-3
A7XYQ1	Q92878-3
O15287	Q92878-3
O15379	Q92878-3
O43623	Q92878-3
O43929-2	Q92878-3
O94805	Q92878-3
O94906	Q92878-3
O95817	Q92878-3
P04406	Q92878-3
P08047-2	Q92878-3
P20226	Q92878-3
P22392	Q92878-3
P23258	Q92878-3
P24385	Q92878-3
P25054	Q92878-3
P30084	Q92878-3
P31939	Q92878-3
P35221-3	Q92878-3
P35613-2	Q92878-3
P41182-2	Q92878-3
P41743	Q92878-3
P43699	Q92878-3
P61587	Q92878-3
P63162	Q92878-3
P80365	Q92878-3
P85037	Q92878-3
Q00403	Q92878-3
Q01664	Q92878-3
Q02930	Q92878-3
Q09028	Q92878-3
Q13029-3	Q92878-3
Q14129	Q92878-3
Q15554	Q92878-3
Q15561	Q92878-3
Q16254	Q92878-3
Q16352	Q92878-3
Q2M3V2	Q92878-3
Q5JPI9	Q92878-3
Q5JSZ5	Q92878-3
Q6PCT2	Q92878-3
Q6W2J9	Q92878-3
Q7Z3E1	Q92878-3
Q86UW9	Q92878-3
Q8IZL2	Q92878-3
Q8TBB1	Q92878-3
Q8TEB1	Q92878-3
Q8TES7-5	Q92878-3
Q92830	Q92878-3
Q92878-3	Q96AV8
Q92878-3	Q99959
Q92878-3	Q9BVS5
Q92878-3	Q9BZK7
Q92878-3	Q9H2S9
Q92878-3	Q9HBZ2
Q92878-3	Q9NW64
Q92878-3	Q9NZQ7-3
Q92878-3	Q9UII4
Q92878-3	Q9Y3X0
Q92878-3	Q9Y6B6
P35613	Q92878-3
Q13131	Q92878-3
Q86SE9	Q92878-3
Q8NA82	Q92878-3
Q92878-3	Q96JN0-2
Q92878-3	Q96MY1-2
P30281	Q92878-3
Q92878-3	Q96ST3
A4D1E9	Q92878-3
A6NJ78	Q92878-3
A8MXV4	Q92878-3
O00217	Q92878-3
O00746	Q92878-3
O14979	Q92878-3
O15091-2	Q92878-3
O43678	Q92878-3
O43819	Q92878-3
O43824	Q92878-3
O75306	Q92878-3
O75419-3	Q92878-3
O75879	Q92878-3
O75964	Q92878-3
O95202	Q92878-3
O95714	Q92878-3
O95831	Q92878-3
P05023-3	Q92878-3
P06576	Q92878-3
P10515	Q92878-3
P16615-3	Q92878-3
P20337	Q92878-3
P20674	Q92878-3
P23368	Q92878-3
P24539	Q92878-3
P27144	Q92878-3
P42765	Q92878-3
P43361	Q92878-3
P47985	Q92878-3
P51648-2	Q92878-3
P52198	Q92878-3
P52815	Q92878-3
P53597	Q92878-3
P56556	Q92878-3
P56589	Q92878-3
P82650	Q92878-3
P82932	Q92878-3
P82933	Q92878-3
Q13084	Q92878-3
Q15120	Q92878-3
Q16795	Q92878-3
Q4J6C6-4	Q92878-3
Q5HYK3	Q92878-3
Q5JTZ9	Q92878-3
Q5SQN1	Q92878-3
Q5ST30	Q92878-3
Q5SWA1	Q92878-3
Q5TC12	Q92878-3
Q5THJ4	Q92878-3
Q5VT66	Q92878-3
Q6L8Q7	Q92878-3
Q6P1X6	Q92878-3
Q7L0Y3	Q92878-3
Q7L8L6	Q92878-3
Q7Z434	Q92878-3
Q86TX2	Q92878-3
Q8IYB8	Q92878-3
Q8N183	Q92878-3
Q8N5N7	Q92878-3
Q8N983-4	Q92878-3
Q8NC60	Q92878-3
Q8NCN5	Q92878-3
Q8TCS8	Q92878-3
Q8TEV9	Q92878-3
Q92575	Q92878-3
Q92665	Q92878-3
Q92878-3	Q969V3-2
Q92878-3	Q969Z3
Q92878-3	Q96A35
Q92878-3	Q96AG3
Q92878-3	Q96D53
Q92878-3	Q96DV4
Q92878-3	Q96EL2
Q92878-3	Q96EY7
Q92878-3	Q96EY8
Q92878-3	Q96GJ1
Q92878-3	Q96HY6
Q92878-3	Q96I36
Q92878-3	Q99623
Q92878-3	Q99729
Q92878-3	Q9BQP7
Q92878-3	Q9BSH4
Q92878-3	Q9BYD1
Q92878-3	Q9BYN8
Q92878-3	Q9H0W5
Q92878-3	Q9H9S3
Q92878-3	Q9HD33
Q92878-3	Q9NP81
Q92878-3	Q9NR77
Q92878-3	Q9NUL3
Q92878-3	Q9NUU7-2
Q92878-3	Q9NWT6
Q92878-3	Q9NWU5
Q92878-3	Q9NX40
Q92878-3	Q9P015
Q92878-3	Q9P032
Q92878-3	Q9P0M9
Q92878-3	Q9P0N8
Q92878-3	Q9UI09
Q92878-3	Q9Y291
Q92878-3	Q9Y2R5
Q92878-3	Q9Y2S7
Q92878-3	Q9Y2W6
Q92878-3	Q9Y2Z4
Q92878-3	Q9Y399
Q92878-3	Q9Y3D3
Q92878-3	Q9Y3D5
Q92878-3	Q9Y3D7
Q92878-3	Q9Y697
P31946	Q92878-3
P61981	Q92878-3
Q92878-3	Q9Y4B6
P40692	Q92878-3
Q15149	Q92878-3
Q92878-3	Q9UQ84-4
Q96SD1-2	Q9BXW9
P49959-2	Q96SD1-2
O14907	Q96SD1-2
O60934	Q96SD1-2
O75362	Q96SD1-2
O75475	Q96SD1-2
O94761	Q96SD1-2
P0CG48	Q96SD1-2
P10909	Q96SD1-2
P11021	Q96SD1-2
P12004	Q96SD1-2
P16104	Q96SD1-2
P18887	Q96SD1-2
P25791-3	Q96SD1-2
P26232	Q96SD1-2
P38398	Q96SD1-2
P48059	Q96SD1-2
P51116	Q96SD1-2
P51530	Q96SD1-2
P53350	Q96SD1-2
P56545	Q96SD1-2
P59665	Q96SD1-2
P61968	Q96SD1-2
P68104	Q96SD1-2
P78317	Q96SD1-2
P78527	Q96SD1-2
Q00987	Q96SD1-2
Q13363	Q96SD1-2
Q13422	Q96SD1-2
Q13526	Q96SD1-2
Q13547	Q96SD1-2
Q16270	Q96SD1-2
Q2M1P5	Q96SD1-2
Q5S007	Q96SD1-2
Q6UWZ7	Q96SD1-2
Q7Z4V5	Q96SD1-2
Q7Z5Q5	Q96SD1-2
Q86UD0	Q96SD1-2
Q8IUQ4	Q96SD1-2
Q8IV36	Q96SD1-2
Q8NI27	Q96SD1-2
Q8TB96	Q96SD1-2
Q8TDN6	Q96SD1-2
Q8WVD3-2	Q96SD1-2
Q92547	Q96SD1-2
Q92769	Q96SD1-2
Q92917	Q96SD1-2
Q96BD5-3	Q96SD1-2
Q96EA4	Q96SD1-2
Q96HA8	Q96SD1-2
Q96M94	Q96SD1-2
Q96SD1-2	Q96T58
Q96SD1-2	Q9BZD6
Q96SD1-2	Q9GZX5
Q96SD1-2	Q9H7T9
Q96SD1-2	Q9HAT8
Q96SD1-2	Q9NVH0
Q96SD1-2	Q9NY61
Q96SD1-2	Q9UGC6
Q96SD1-2	Q9UKL0
Q96SD1-2	Q9UM11
Q96SD1-2	Q9UQ84
Q96SD1-2	Q9Y3Z3
Q96SD1-2	Q9Y6K9
Q96SD1-2	Q99708-2
P25800	Q96SD1-2
Q96SD1-2	Q99708-3
P25791	Q96SD1-2
P28749-2	Q96SD1-2
Q13363-2	Q96SD1-2
Q96SD1-2	Q9GZN2
B2RXF5	Q96SD1-2
O00358	Q96SD1-2
O00453-11	Q96SD1-2
O14827	Q96SD1-2
O43175	Q96SD1-2
O43474	Q96SD1-2
O43541	Q96SD1-2
O43638	Q96SD1-2
O43765	Q96SD1-2
O60294	Q96SD1-2
O60315	Q96SD1-2
O60885	Q96SD1-2
O75386	Q96SD1-2
O75558	Q96SD1-2
O94782	Q96SD1-2
O95373	Q96SD1-2
O95983	Q96SD1-2
P00533	Q96SD1-2
P01106	Q96SD1-2
P09067	Q96SD1-2
P0C7T5	Q96SD1-2
P10275	Q96SD1-2
P12532-2	Q96SD1-2
P16083	Q96SD1-2
P19784	Q96SD1-2
P20749	Q96SD1-2
P23515	Q96SD1-2
P30041	Q96SD1-2
P35712	Q96SD1-2
P40305	Q96SD1-2
P42771-2	Q96SD1-2
P43694	Q96SD1-2
P45983-3	Q96SD1-2
P48552	Q96SD1-2
P50583	Q96SD1-2
P51570	Q96SD1-2
P51610	Q96SD1-2
P51681	Q96SD1-2
P53779-2	Q96SD1-2
P57682	Q96SD1-2
P61962	Q96SD1-2
P62273	Q96SD1-2
P62424	Q96SD1-2
Q00LT1	Q96SD1-2
Q01196-10	Q96SD1-2
Q02742	Q96SD1-2
Q05086-3	Q96SD1-2
Q12947	Q96SD1-2
Q13489	Q96SD1-2
Q13490	Q96SD1-2
Q13535	Q96SD1-2
Q13619-2	Q96SD1-2
Q13620-3	Q96SD1-2
Q15365	Q96SD1-2
Q15583-4	Q96SD1-2
Q16531	Q96SD1-2
Q16659	Q96SD1-2
Q16740	Q96SD1-2
Q16778	Q96SD1-2
Q16880	Q96SD1-2
Q2M2Z5	Q96SD1-2
Q32MQ0	Q96SD1-2
Q5VTQ0	Q96SD1-2
Q5VV42	Q96SD1-2
Q63HK5	Q96SD1-2
Q6UVY6	Q96SD1-2
Q6ZQN5	Q96SD1-2
Q6ZRI6	Q96SD1-2
Q6ZSJ9	Q96SD1-2
Q7Z417	Q96SD1-2
Q7Z5M5	Q96SD1-2
Q86YV6	Q96SD1-2
Q8IVP5	Q96SD1-2
Q8IX07	Q96SD1-2
Q8IXL7	Q96SD1-2
Q8IXZ2	Q96SD1-2
Q8N3X6	Q96SD1-2
Q8N7C3	Q96SD1-2
Q8NAM6	Q96SD1-2
Q8NC51	Q96SD1-2
Q8NC74	Q96SD1-2
Q8NEC5	Q96SD1-2
Q8WW38	Q96SD1-2
Q8WXI9	Q96SD1-2
Q92618	Q96SD1-2
Q92831	Q96SD1-2
Q969M3	Q96SD1-2
Q96EK4	Q96SD1-2
